"datetime","cica","tair","vpd","Fwsoil","year","month","doy","hour"
2012-01-03 06:00:00,0.844417750835419,290.670440673828,9162.28210767627,0.732677161693573,2012,1,3,6
2012-01-03 06:30:00,0.832672595977783,291.414428710938,9265.50500850456,0.732778787612915,2012,1,3,6
2012-01-03 07:00:00,0.807838618755341,293.115570068359,9504.80712708946,0.732720732688904,2012,1,3,7
2012-01-03 07:30:00,0.777447462081909,295.532287597656,9852.70875866221,0.73245507478714,2012,1,3,7
2012-01-03 08:00:00,0.754289150238037,296.532043457031,9999.38643249405,0.731903195381165,2012,1,3,8
2012-01-03 08:30:00,0.734512090682983,297.261108398438,10107.3770735876,0.731065094470978,2012,1,3,8
2012-01-03 09:00:00,0.715567588806152,297.761962890625,10182.0692391238,0.729959964752197,2012,1,3,9
2012-01-03 09:30:00,0.701474845409393,298.326538085938,10266.7589416365,0.728635489940643,2012,1,3,9
2012-01-03 10:00:00,0.689878582954407,298.665374755859,10317.8383732402,0.727176487445831,2012,1,3,10
2012-01-03 10:30:00,0.666326403617859,299.618499755859,10462.5412106721,0.725645840167999,2012,1,3,10
2012-01-03 11:00:00,0.646241724491119,300.336730957031,10572.5810907742,0.724069118499756,2012,1,3,11
2012-01-03 11:30:00,0.631477415561676,300.945678710938,10666.5537809839,0.722522616386414,2012,1,3,11
2012-01-03 12:00:00,0.61808568239212,301.879974365234,10811.944136882,0.721014320850372,2012,1,3,12
2012-01-03 12:30:00,0.607751786708832,302.631378173828,10929.9431696228,0.719579696655273,2012,1,3,12
2012-01-03 13:00:00,0.601949393749237,303.089508056641,11002.3563232806,0.718201577663422,2012,1,3,13
2012-01-03 13:30:00,0.58894944190979,304.204132080078,11180.0322375158,0.716881930828094,2012,1,3,13
2012-01-03 14:00:00,0.582929253578186,304.697235107422,11259.3141505032,0.71565043926239,2012,1,3,14
2012-01-03 14:30:00,0.580058693885803,305.486114501953,11387.0208806044,0.714439749717712,2012,1,3,14
2012-01-03 15:00:00,0.586460828781128,305.658264160156,11415.0324032299,0.713197767734528,2012,1,3,15
2012-01-03 15:30:00,0.605617940425873,305.859222412109,11447.7951866149,0.711810886859894,2012,1,3,15
2012-01-03 16:00:00,0.632210612297058,305.585815429688,11403.2369908182,0.710195243358612,2012,1,3,16
2012-01-03 16:30:00,0.640389204025269,305.396270751953,11372.4222286895,0.708494663238525,2012,1,3,16
2012-01-03 17:00:00,0.644752502441406,305.360565185547,11366.6243551429,0.706999540328979,2012,1,3,17
2012-01-03 17:30:00,0.645938754081726,305.165740966797,11335.0281953319,0.705724239349365,2012,1,3,17
2012-01-03 18:00:00,0.645837306976318,304.854675292969,11284.7159529991,0.704791903495789,2012,1,3,18
2012-01-03 18:30:00,0.647928595542908,304.233917236328,11184.8102566166,0.704224705696106,2012,1,3,18
2012-01-04 06:00:00,0.864363551139832,291.610473632812,9292.8471080188,0.706882119178772,2012,1,4,6
2012-01-04 06:30:00,0.851709842681885,292.4169921875,9405.97949812247,0.707010567188263,2012,1,4,6
2012-01-04 07:00:00,0.820059180259705,294.036041259766,9636.20641285198,0.707014262676239,2012,1,4,7
2012-01-04 07:30:00,0.787555515766144,296.024749755859,9924.75316674739,0.706823647022247,2012,1,4,7
2012-01-04 08:00:00,0.75588321685791,296.970031738281,10064.1550834948,0.706373929977417,2012,1,4,8
2012-01-04 08:30:00,0.731940150260925,297.500457763672,10143.0172460462,0.70560759305954,2012,1,4,8
2012-01-04 09:00:00,0.71471494436264,298.258911132812,10256.5841268195,0.704552471637726,2012,1,4,9
2012-01-04 09:30:00,0.69099223613739,299.11474609375,10385.8710403036,0.703325033187866,2012,1,4,9
2012-01-04 10:00:00,0.674389719963074,299.814392089844,10492.4658174158,0.701935589313507,2012,1,4,10
2012-01-04 10:30:00,0.652153015136719,300.389984130859,10580.7714252018,0.700473487377167,2012,1,4,10
2012-01-04 11:00:00,0.634612798690796,301.101867675781,10690.7536770509,0.699027836322784,2012,1,4,11
2012-01-04 11:30:00,0.619624018669128,301.697448730469,10783.4218246841,0.697610139846802,2012,1,4,11
2012-01-04 12:00:00,0.607284009456635,302.490966796875,10907.8168841244,0.696271896362305,2012,1,4,12
2012-01-04 12:30:00,0.595126390457153,303.245086669922,11027.0258123147,0.695029020309448,2012,1,4,12
2012-01-04 13:00:00,0.589606106281281,304.020690917969,11150.6414487595,0.693864166736603,2012,1,4,13
2012-01-04 13:30:00,0.593807399272919,304.531158447266,11232.5614037693,0.692706346511841,2012,1,4,13
2012-01-04 14:00:00,0.597099184989929,305.152618408203,11332.8979852602,0.691441476345062,2012,1,4,14
2012-01-04 14:30:00,0.603403329849243,305.427978515625,11377.5689679048,0.690111339092255,2012,1,4,14
2012-01-04 15:00:00,0.611182689666748,305.946807861328,11462.0928724561,0.688682436943054,2012,1,4,15
2012-01-04 15:30:00,0.603793501853943,306.543975830078,11559.9563118482,0.687160432338715,2012,1,4,15
2012-01-04 16:00:00,0.610726833343506,306.787384033203,11600.0238910553,0.685713529586792,2012,1,4,16
2012-01-04 16:30:00,0.627846539020538,306.621978759766,11572.7853101933,0.684192657470703,2012,1,4,16
2012-01-04 17:00:00,0.630522966384888,306.645233154297,11576.6119690733,0.682963311672211,2012,1,4,17
2012-01-04 17:30:00,0.633070230484009,306.339569091797,11526.3889493459,0.682095944881439,2012,1,4,17
2012-01-04 18:00:00,0.635801672935486,306.233947753906,11509.0724524476,0.681525766849518,2012,1,4,18
2012-01-04 18:30:00,0.634796857833862,305.577697753906,11401.9131186602,0.681051969528198,2012,1,4,18
2012-01-05 06:00:00,0.855685591697693,293.3720703125,9541.28418805425,0.683660864830017,2012,1,5,6
2012-01-05 06:30:00,0.852376401424408,293.494384765625,9558.71670205537,0.683796048164368,2012,1,5,6
2012-01-05 07:00:00,0.822502434253693,294.884796142578,9758.57239388984,0.683825969696045,2012,1,5,7
2012-01-05 07:30:00,0.78839373588562,296.031646728516,9925.76378928024,0.68367737531662,2012,1,5,7
2012-01-05 08:00:00,0.759119868278503,297.010589599609,10070.1670137794,0.683277368545532,2012,1,5,8
2012-01-05 08:30:00,0.73243635892868,298.137908935547,10238.3995580861,0.682597935199738,2012,1,5,8
2012-01-05 09:00:00,0.707065761089325,299.160827636719,10392.8641249227,0.681645750999451,2012,1,5,9
2012-01-05 09:30:00,0.682750105857849,300.056976318359,10529.6119960823,0.680463075637817,2012,1,5,9
2012-01-05 10:00:00,0.652385056018829,301.423370361328,10740.7002828634,0.679148256778717,2012,1,5,10
2012-01-05 10:30:00,0.627005994319916,302.578674316406,10921.6294110251,0.677765727043152,2012,1,5,10
2012-01-05 11:00:00,0.601579189300537,303.882202148438,11128.4912290246,0.676439046859741,2012,1,5,11
2012-01-05 11:30:00,0.582207918167114,304.804412841797,11276.5950766091,0.675256729125977,2012,1,5,11
2012-01-05 12:00:00,0.567430734634399,305.583740234375,11402.8930943536,0.674213767051697,2012,1,5,12
2012-01-05 12:30:00,0.553765058517456,306.357360839844,11529.3064032377,0.673292100429535,2012,1,5,12
2012-01-05 13:00:00,0.547094583511353,306.880126953125,11615.3162214136,0.67244279384613,2012,1,5,13
2012-01-05 13:30:00,0.540840983390808,307.730163574219,11756.1895801664,0.67164820432663,2012,1,5,13
2012-01-05 14:00:00,0.536695718765259,308.165008544922,11828.7452543938,0.67089581489563,2012,1,5,14
2012-01-05 14:30:00,0.542320668697357,308.314514160156,11853.7674919182,0.67013943195343,2012,1,5,14
2012-01-05 15:00:00,0.543686389923096,308.578552246094,11898.0545632004,0.669281482696533,2012,1,5,15
2012-01-05 15:30:00,0.54584401845932,309.031646728516,11974.3379187009,0.668397605419159,2012,1,5,15
2012-01-05 16:00:00,0.591423809528351,308.883148193359,11949.2966990384,0.667484223842621,2012,1,5,16
2012-01-05 16:30:00,0.603123784065247,308.171417236328,11829.8173073098,0.666055858135223,2012,1,5,16
2012-01-05 17:00:00,0.613827705383301,308.476226806641,11880.8766759468,0.665318429470062,2012,1,5,17
2012-01-05 17:30:00,0.608827352523804,308.942413330078,11959.285696704,0.663969993591309,2012,1,5,17
2012-01-05 18:00:00,0.609803855419159,308.781066894531,11932.1051838941,0.662640750408173,2012,1,5,18
2012-01-05 18:30:00,0.610215365886688,307.713043212891,11753.3403308772,0.661724388599396,2012,1,5,18
2012-01-06 06:00:00,0.817302346229553,294.597595214844,9717.03727831753,0.664032220840454,2012,1,6,6
2012-01-06 06:30:00,0.806718587875366,295.270629882812,9814.58387022831,0.664154767990112,2012,1,6,6
2012-01-06 07:00:00,0.784431934356689,296.332733154297,9970.01126780999,0.66412615776062,2012,1,6,7
2012-01-06 07:30:00,0.759629249572754,297.233520507812,10103.2706900333,0.663877964019775,2012,1,6,7
2012-01-06 08:00:00,0.734069883823395,298.016906738281,10220.2428617636,0.663371682167053,2012,1,6,8
2012-01-06 08:30:00,0.71351832151413,298.604034423828,10308.572511659,0.662584543228149,2012,1,6,8
2012-01-06 09:00:00,0.694501042366028,299.117553710938,10386.2953655292,0.661549508571625,2012,1,6,9
2012-01-06 09:30:00,0.673646986484528,299.866821289062,10500.4840106715,0.660339951515198,2012,1,6,9
2012-01-06 10:00:00,0.650255441665649,301.045349121094,10681.9872617036,0.659035742282867,2012,1,6,10
2012-01-06 10:30:00,0.632607698440552,301.484558105469,10750.2248656146,0.657719254493713,2012,1,6,10
2012-01-06 11:00:00,0.615162372589111,302.282257080078,10874.9910063895,0.656450033187866,2012,1,6,11
2012-01-06 11:30:00,0.598346531391144,303.158142089844,11013.227402078,0.65526819229126,2012,1,6,11
2012-01-06 12:00:00,0.585240244865417,303.814697265625,11117.7045139491,0.654206275939941,2012,1,6,12
2012-01-06 12:30:00,0.575320899486542,304.418975830078,11214.5142378847,0.653238952159882,2012,1,6,12
2012-01-06 13:00:00,0.564072668552399,305.289428710938,11355.0702944742,0.652342081069946,2012,1,6,13
2012-01-06 13:30:00,0.558271527290344,305.820587158203,11441.4808291978,0.651503086090088,2012,1,6,13
2012-01-06 14:00:00,0.551586091518402,306.693664550781,11584.5786780153,0.650689721107483,2012,1,6,14
2012-01-06 14:30:00,0.545583844184875,307.497009277344,11717.4211653176,0.64989823102951,2012,1,6,14
2012-01-06 15:00:00,0.547740817070007,307.738861083984,11757.6349623337,0.649093687534332,2012,1,6,15
2012-01-06 15:30:00,0.550880610942841,308.35107421875,11859.888370877,0.648239552974701,2012,1,6,15
2012-01-06 16:00:00,0.555896282196045,309.100738525391,11985.9983239233,0.647335648536682,2012,1,6,16
2012-01-06 16:30:00,0.568517982959747,309.107482910156,11987.1370795907,0.64635694026947,2012,1,6,16
2012-01-06 17:00:00,0.592655777931213,309.097076416016,11985.3804438982,0.645251333713531,2012,1,6,17
2012-01-06 17:30:00,0.598639130592346,309.344360351562,12027.1951184882,0.643951833248138,2012,1,6,17
2012-01-06 18:00:00,0.601000189781189,308.353790283203,11860.3440676032,0.64292848110199,2012,1,6,18
2012-01-07 06:00:00,0.801243543624878,295.692321777344,9876.07434583927,0.644729256629944,2012,1,7,6
2012-01-07 06:30:00,0.785185873508453,296.726470947266,10028.0961459075,0.644847273826599,2012,1,7,6
2012-01-07 07:00:00,0.76119863986969,297.640075683594,10163.8499797923,0.644803941249847,2012,1,7,7
2012-01-07 07:30:00,0.734217703342438,298.704742431641,10323.7805048205,0.644512712955475,2012,1,7,7
2012-01-07 08:00:00,0.710967063903809,299.333648681641,10419.1328761454,0.643927812576294,2012,1,7,8
2012-01-07 08:30:00,0.683009088039398,300.162933349609,10545.8717361582,0.643046617507935,2012,1,7,8
2012-01-07 09:00:00,0.660879731178284,300.991851806641,10673.7008439713,0.641848504543304,2012,1,7,9
2012-01-07 09:30:00,0.641842186450958,301.482421875,10749.8952533578,0.640496909618378,2012,1,7,9
2012-01-07 10:00:00,0.623946070671082,301.930450439453,10819.8362975782,0.639115214347839,2012,1,7,10
2012-01-07 10:30:00,0.606287658214569,302.569000244141,10920.1054347295,0.637771785259247,2012,1,7,10
2012-01-07 11:00:00,0.590945959091187,303.223999023438,11023.6762664612,0.63653153181076,2012,1,7,11
2012-01-07 11:30:00,0.578649163246155,303.736572265625,11105.235835829,0.635406613349915,2012,1,7,11
2012-01-07 12:00:00,0.567400395870209,304.463806152344,11221.7226532503,0.634395182132721,2012,1,7,12
2012-01-07 12:30:00,0.5609992146492,304.862976074219,11286.0463717631,0.633490324020386,2012,1,7,12
2012-01-07 13:00:00,0.551483631134033,305.74853515625,11429.7303930802,0.632645130157471,2012,1,7,13
2012-01-07 13:30:00,0.547735989093781,306.039154052734,11477.1796773573,0.631864964962006,2012,1,7,13
2012-01-07 14:00:00,0.544288754463196,306.623809814453,11573.0800072804,0.63109427690506,2012,1,7,14
2012-01-07 14:30:00,0.542654633522034,307.067779541016,11646.3016966201,0.630337178707123,2012,1,7,14
2012-01-07 15:00:00,0.543880224227905,307.541656494141,11724.8351398152,0.629564762115479,2012,1,7,15
2012-01-07 15:30:00,0.548711955547333,307.755950927734,11760.4787610138,0.628760755062103,2012,1,7,15
2012-01-07 16:00:00,0.557484149932861,307.809509277344,11769.399748489,0.627872884273529,2012,1,7,16
2012-01-07 16:30:00,0.569719254970551,308.062469482422,11811.6018758597,0.626888036727905,2012,1,7,16
2012-01-07 17:00:00,0.588229477405548,308.070037841797,11812.8662425066,0.625766634941101,2012,1,7,17
2012-01-07 17:30:00,0.601630449295044,308.184051513672,11831.9256298565,0.624509334564209,2012,1,7,17
2012-01-07 18:00:00,0.605225801467896,308.106506347656,11818.9601699799,0.6233149766922,2012,1,7,18
2012-01-07 18:30:00,0.60575395822525,307.905303955078,11785.3685925227,0.622298955917358,2012,1,7,18
2012-01-08 06:00:00,0.838463068008423,294.651184082031,9724.77546108551,0.623951375484467,2012,1,8,6
2012-01-08 06:30:00,0.817123651504517,295.47607421875,9844.50392422377,0.62408173084259,2012,1,8,6
2012-01-08 07:00:00,0.78789234161377,296.280639648438,9962.3434484292,0.624085605144501,2012,1,8,7
2012-01-08 07:30:00,0.759106278419495,297.266265869141,10108.1381132808,0.623890995979309,2012,1,8,7
2012-01-08 08:00:00,0.73197603225708,298.106658935547,10233.7064226652,0.623463571071625,2012,1,8,8
2012-01-08 08:30:00,0.70572966337204,298.910125732422,10354.8456057969,0.622776448726654,2012,1,8,8
2012-01-08 09:00:00,0.681212067604065,299.785186767578,10487.9954117847,0.621827065944672,2012,1,8,9
2012-01-08 09:30:00,0.659098029136658,300.263549804688,10561.3222039326,0.620704352855682,2012,1,8,9
2012-01-08 10:00:00,0.63271164894104,301.288024902344,10719.6493462586,0.619509935379028,2012,1,8,10
2012-01-08 10:30:00,0.609436571598053,302.186309814453,10859.9267785462,0.61830061674118,2012,1,8,10
2012-01-08 11:00:00,0.587657570838928,303.244903564453,11026.9916251058,0.617153406143188,2012,1,8,11
2012-01-08 11:30:00,0.57146805524826,303.931335449219,11136.342490993,0.616111159324646,2012,1,8,11
2012-01-08 12:00:00,0.557748436927795,304.735778808594,11265.5193344309,0.615173995494843,2012,1,8,12
2012-01-08 12:30:00,0.546187222003937,305.449035644531,11380.9848337651,0.614329993724823,2012,1,8,12
2012-01-08 13:00:00,0.535966098308563,306.291442871094,11518.4902820623,0.613551318645477,2012,1,8,13
2012-01-08 13:30:00,0.529845356941223,306.921295166016,11622.1055721695,0.612828850746155,2012,1,8,13
2012-01-08 14:00:00,0.524691462516785,307.619018554688,11737.6943209864,0.612132370471954,2012,1,8,14
2012-01-08 14:30:00,0.52423232793808,307.973419189453,11796.7326740343,0.61145031452179,2012,1,8,14
2012-01-08 15:00:00,0.527008473873138,308.212890625,11836.7502202977,0.610747992992401,2012,1,8,15
2012-01-08 15:30:00,0.530726134777069,308.774688720703,11931.0268892624,0.610000491142273,2012,1,8,15
2012-01-08 16:00:00,0.537004232406616,309.183807373047,12000.0324641115,0.609198272228241,2012,1,8,16
2012-01-08 16:30:00,0.549139022827148,309.132568359375,11991.3740330357,0.608325600624084,2012,1,8,16
2012-01-08 17:00:00,0.564594924449921,309.354187011719,12028.8578256724,0.607323706150055,2012,1,8,17
2012-01-08 17:30:00,0.583012104034424,309.365112304688,12030.7079342646,0.606182754039764,2012,1,8,17
2012-01-08 18:00:00,0.588787734508514,309.109527587891,11987.482149383,0.605031371116638,2012,1,8,18
2012-01-08 18:30:00,0.591145694255829,308.557312011719,11894.4826296175,0.60418975353241,2012,1,8,18
2012-01-09 06:00:00,0.779019236564636,296.733581542969,10029.1460691551,0.605479180812836,2012,1,9,6
2012-01-09 06:30:00,0.769159495830536,297.299468994141,10113.0770195824,0.605588912963867,2012,1,9,6
2012-01-09 07:00:00,0.752804756164551,297.908203125,10203.9488308504,0.605589330196381,2012,1,9,7
2012-01-09 07:30:00,0.72725236415863,298.700378417969,10323.1182841248,0.60529088973999,2012,1,9,7
2012-01-09 08:00:00,0.706580996513367,299.359069824219,10422.9976478095,0.604701161384583,2012,1,9,8
2012-01-09 08:30:00,0.682339787483215,300.524169921875,10601.4319116115,0.603902995586395,2012,1,9,8
2012-01-09 09:00:00,0.650236129760742,301.562225341797,10762.3234617418,0.602877497673035,2012,1,9,9
2012-01-09 09:30:00,0.630976855754852,302.761444091797,10950.456380798,0.601712644100189,2012,1,9,9
2012-01-09 10:00:00,0.601178705692291,303.788543701172,11113.5285823416,0.600497663021088,2012,1,9,10
2012-01-09 10:30:00,0.589081108570099,303.996826171875,11146.8162486304,0.599348187446594,2012,1,9,10
2012-01-09 11:00:00,0.56353223323822,304.955902099609,11301.0589346158,0.598275542259216,2012,1,9,11
2012-01-09 11:30:00,0.54768967628479,305.634552001953,11411.1584963693,0.59738963842392,2012,1,9,11
2012-01-09 12:00:00,0.536047995090485,306.190948486328,11502.0191992794,0.596634089946747,2012,1,9,12
2012-01-09 12:30:00,0.525323390960693,306.973907470703,11630.7889507199,0.595954954624176,2012,1,9,12
2012-01-09 13:00:00,0.516104340553284,307.835632324219,11773.7497554129,0.59533679485321,2012,1,9,13
2012-01-09 13:30:00,0.5102858543396,308.387542724609,11865.9964911187,0.594761550426483,2012,1,9,13
2012-01-09 14:00:00,0.505103945732117,309.190032958984,12001.0819444191,0.594195902347565,2012,1,9,14
2012-01-09 14:30:00,0.503457129001617,309.719116210938,12090.767101799,0.593645453453064,2012,1,9,14
2012-01-09 15:00:00,0.505000352859497,310.130676269531,12160.8744830677,0.593082070350647,2012,1,9,15
2012-01-09 15:30:00,0.52582198381424,310.413696289062,12209.2605107359,0.592485129833221,2012,1,9,15
2012-01-09 16:00:00,0.517235159873962,311.187652587891,12342.3083193754,0.591666281223297,2012,1,9,16
2012-01-09 16:30:00,0.548089265823364,310.759857177734,12268.635741893,0.590962290763855,2012,1,9,16
2012-01-09 17:00:00,0.540616810321808,311.290771484375,12360.1166745451,0.589942514896393,2012,1,9,17
2012-01-09 17:30:00,0.563887357711792,310.764801025391,12269.4859207703,0.58901458978653,2012,1,9,17
2012-01-09 18:00:00,0.5719034075737,311.122344970703,12331.0406938567,0.588366687297821,2012,1,9,18
2012-01-09 18:30:00,0.570744872093201,310.738922119141,12265.039472266,0.587605118751526,2012,1,9,18
2012-01-10 06:00:00,0.765329360961914,298.2490234375,10255.0911680352,0.588658094406128,2012,1,10,6
2012-01-10 06:30:00,0.7589390873909,298.876007080078,10349.6769356856,0.588763058185577,2012,1,10,6
2012-01-10 07:00:00,0.725302994251251,301.023895263672,10678.657993188,0.588677585124969,2012,1,10,7
2012-01-10 07:30:00,0.705048739910126,301.110870361328,10692.142381623,0.588403582572937,2012,1,10,7
2012-01-10 08:00:00,0.685306787490845,301.659240722656,10777.4507195585,0.587837517261505,2012,1,10,8
2012-01-10 08:30:00,0.663936913013458,302.362243652344,10887.5569674981,0.587019741535187,2012,1,10,8
2012-01-10 09:00:00,0.637925982475281,303.140899658203,11010.4896767132,0.585989892482758,2012,1,10,9
2012-01-10 09:30:00,0.609652161598206,304.152252197266,11171.7018823195,0.584886968135834,2012,1,10,9
2012-01-10 10:00:00,0.585495710372925,304.751495361328,11268.0492955104,0.583834588527679,2012,1,10,10
2012-01-10 10:30:00,0.560188710689545,305.868377685547,11449.2746297219,0.582882881164551,2012,1,10,10
2012-01-10 11:00:00,0.54016250371933,306.892456054688,11617.3410317633,0.582071840763092,2012,1,10,11
2012-01-10 11:30:00,0.532543063163757,307.394836425781,11700.4572059746,0.581370830535889,2012,1,10,11
2012-01-10 12:00:00,0.523817896842957,308.310760498047,11853.1288203347,0.591405510902405,2012,1,10,12
2012-01-10 12:30:00,0.621644556522369,308.845825195312,11942.9990927096,0.895990669727325,2012,1,10,12
2012-01-10 13:00:00,0.642021536827087,309.588348388672,12068.5526828493,1,2012,1,10,13
2012-01-10 13:30:00,0.634859979152679,309.910980224609,12123.41169362,1,2012,1,10,13
2012-01-10 14:00:00,0.627416491508484,310.608001708984,12242.5614990784,1,2012,1,10,14
2012-01-10 14:30:00,0.623595297336578,311.180603027344,12341.0903616957,1,2012,1,10,14
2012-01-10 15:00:00,0.627369344234467,311.399993896484,12378.9977805069,0.996899366378784,2012,1,10,15
2012-01-10 15:30:00,0.656627714633942,311.588989257812,12411.7224761577,0.991833686828613,2012,1,10,15
2012-01-10 16:00:00,0.689971029758453,310.587799072266,12239.0969566748,0.987057030200958,2012,1,10,16
2012-01-10 16:30:00,0.675520598888397,311.643829345703,12421.230168033,0.99334192276001,2012,1,10,16
2012-01-10 17:00:00,0.684707880020142,311.787780761719,12446.2128271029,0.988791942596436,2012,1,10,17
2012-01-10 17:30:00,0.689447999000549,311.795623779297,12447.5749227103,0.984629809856415,2012,1,10,17
2012-01-10 18:00:00,0.688293159008026,311.775909423828,12444.151643389,0.980960965156555,2012,1,10,18
2012-01-10 18:30:00,0.684715628623962,311.493682861328,12395.2138868053,0.97797966003418,2012,1,10,18
2012-01-11 06:00:00,0.889975547790527,297.312347412109,10114.9889377331,0.957191348075867,2012,1,11,6
2012-01-11 06:30:00,0.895529627799988,297.420684814453,10131.1186782613,0.956653654575348,2012,1,11,6
2012-01-11 07:00:00,0.865564107894897,298.179138183594,10244.5851022997,0.956042468547821,2012,1,11,7
2012-01-11 07:30:00,0.836879909038544,299.451080322266,10437.0019866932,0.955146968364716,2012,1,11,7
