"datetime","cica","tair","vpd","Fwsoil","year","month","doy","hour"
2012-11-12 12:00:00,0.196947857737541,308.069519042969,11812.7822724231,0.435179173946381,2012,11,317,12
2012-11-12 12:30:00,0.192738056182861,309.099914550781,11985.8627089524,0.435187041759491,2012,11,317,12
2012-11-12 13:00:00,0.186141952872276,309.314147949219,12022.083359891,0.435193479061127,2012,11,317,13
2012-11-12 13:30:00,0.186642035841942,309.727508544922,12092.2015577342,0.435203224420547,2012,11,317,13
2012-11-12 14:00:00,0.18315564095974,310.042144775391,12145.7761072316,0.435211181640625,2012,11,317,14
2012-11-12 14:30:00,0.188156962394714,310.037658691406,12145.0108890382,0.435214191675186,2012,11,317,14
2012-11-12 15:00:00,0.192651778459549,310.271636962891,12184.9633534299,0.435220658779144,2012,11,317,15
2012-11-12 15:30:00,0.197717159986496,310.361022949219,12200.2516846562,0.435216099023819,2012,11,317,15
2012-11-12 16:00:00,0.198902696371078,310.604095458984,12241.8987386182,0.435200423002243,2012,11,317,16
2012-11-12 16:30:00,0.196757927536964,310.700897216797,12258.5140025228,0.435186266899109,2012,11,317,16
2012-11-12 17:00:00,0.213713183999062,310.597991943359,12240.8515363674,0.43518254160881,2012,11,317,17
2012-11-12 17:30:00,0.22629788517952,310.524139404297,12228.1872777467,0.435099691152573,2012,11,317,17
2012-11-12 18:00:00,0.242903247475624,310.325531005859,12194.1781727974,0.434950321912766,2012,11,317,18
2012-11-12 18:30:00,0.253435760736465,309.660491943359,12080.8111103007,0.434727907180786,2012,11,317,18
2012-11-13 06:30:00,0.474714696407318,299.897918701172,10505.2371898833,0.436511427164078,2012,11,318,6
2012-11-13 07:00:00,0.458851873874664,300.257202148438,10560.3423643564,0.436590045690536,2012,11,318,7
2012-11-13 07:30:00,0.42782786488533,300.950103759766,10667.2259549743,0.436583906412125,2012,11,318,7
2012-11-13 08:00:00,0.382525622844696,301.608154296875,10769.4791346312,0.436428666114807,2012,11,318,8
2012-11-13 08:30:00,0.339886605739594,302.412780761719,10895.5013839478,0.436194539070129,2012,11,318,8
2012-11-13 09:00:00,0.29681009054184,303.199188232422,11019.7312595814,0.435914903879166,2012,11,318,9
2012-11-13 09:30:00,0.2840416431427,303.533142089844,11072.8051361035,0.435672581195831,2012,11,318,9
2012-11-13 10:00:00,0.239348828792572,304.560668945312,11237.3031176397,0.435453951358795,2012,11,318,10
